vendor_id,city,zone_type,vendor_age_years,years_in_business,food_category,license_status,avg_daily_revenue_inr,avg_daily_customers,monthly_stall_rent_inr,num_helpers,hours_open_per_day,competition_within_100m,monthly_health_inspection_score,had_fine_last_year,avg_monthly_rainfall_mm,season_of_observation,has_online_presence,customer_complaint_rate,vendor_survived
VSF-10049,Mumbai,Residential,53.0,7.99,Grilled & BBQ,Unlicensed,1428.2,90.0,1624.69,0,13.32,7.0,,1.0,260.68,Summer,0.0,0.14,0
VSF-10050,Delhi,Industrial,45.0,14.98,Grilled & BBQ,Unlicensed,,74.0,2009.98,0,7.79,6.0,61.58,0.0,93.0,Summer,0.0,0.21,0
VSF-10051,Lucknow,Commercial,32.0,6.43,Fast Food,Unlicensed,2486.88,145.0,7623.72,0,6.28,6.0,25.96,0.0,106.45,Monsoon,0.0,,0
VSF-10052,Hyderabad,Tourist Spot,43.0,23.73,Fast Food,Unlicensed,2116.91,114.0,5027.24,0,7.22,,63.0,0.0,67.4,Summer,0.0,0.29,1
VSF-10053,Pune,Tourist Spot,44.0,8.79,Beverages,Licensed,3087.32,203.0,5443.77,0,7.08,8.0,80.0,0.0,78.31,Winter,0.0,0.01,1
VSF-10054,Mumbai,University Area,29.0,8.17,Rolls & Wraps,Licensed,1027.05,42.0,0.0,0,6.14,8.0,52.9,1.0,265.19,Summer,1.0,0.28,1
VSF-10055,Hyderabad,Industrial,31.0,4.93,Beverages,,1600.42,58.0,4165.86,0,13.65,0.0,69.89,0.0,55.16,Post-Monsoon,1.0,,1
VSF-10056,Pune,University Area,75.0,15.82,Chaat,Licensed,3260.6,146.0,1595.06,0,10.39,4.0,,1.0,141.41,Monsoon,0.0,0.06,1
VSF-10057,Lucknow,Commercial,47.0,29.31,Fast Food,Expired,,20.0,7777.82,0,10.97,12.0,52.63,1.0,41.11,Post-Monsoon,0.0,0.05,0
VSF-10058,Mumbai,University Area,27.0,10.48,Chinese,Licensed,3780.02,172.0,1052.51,0,10.52,7.0,85.02,1.0,246.25,Post-Monsoon,0.0,0.16,0
VSF-10059,Delhi,Transit Hub,35.0,17.96,Chaat,Expired,2196.1,98.0,6984.44,2,7.46,12.0,20.37,0.0,71.89,Winter,0.0,0.12,1
VSF-10060,Delhi,Tourist Spot,20.0,1.76,Chinese,Expired,1462.78,80.0,928.88,0,7.54,7.0,90.31,0.0,87.24,Winter,0.0,0.08,1
VSF-10061,Delhi,Residential,44.0,16.36,Rolls & Wraps,Expired,2632.11,131.0,7295.54,0,6.93,5.0,,0.0,154.1,Monsoon,0.0,0.1,0
VSF-10062,Delhi,Transit Hub,,22.9,Grilled & BBQ,Pending Renewal,,60.0,6990.54,0,7.64,16.0,,0.0,167.22,Monsoon,1.0,0.29,0
VSF-10063,Mumbai,Industrial,47.0,24.09,Seafood,Licensed,,47.0,0.0,1,10.86,9.0,91.61,0.0,242.24,Post-Monsoon,0.0,0.22,0
VSF-10064,Lucknow,Commercial,55.0,18.22,Beverages,Pending Renewal,1604.55,93.0,5289.28,0,10.58,18.0,,0.0,105.63,Monsoon,0.0,,0
VSF-10065,Delhi,University Area,34.0,8.01,Chaat,Licensed,4192.49,213.0,0.0,0,13.67,9.0,,0.0,113.27,Post-Monsoon,0.0,0.03,1
VSF-10066,Jaipur,Transit Hub,34.0,17.07,Chinese,Unlicensed,1273.64,62.0,4826.76,0,11.86,15.0,23.13,0.0,21.87,Summer,0.0,0.22,0
VSF-10067,Mumbai,Residential,45.0,6.07,Chaat,Licensed,6315.67,321.0,7793.37,4,13.71,3.0,,0.0,258.56,Post-Monsoon,0.0,0.03,1
VSF-10068,Bengaluru,Transit Hub,,14.58,Beverages,Expired,756.53,19.0,6254.41,2,11.04,11.0,,1.0,126.59,Monsoon,0.0,0.1,0
VSF-10069,Mumbai,Commercial,51.0,5.04,Beverages,Pending Renewal,687.7,37.0,7595.0,0,12.08,5.0,,0.0,330.27,Monsoon,0.0,0.02,1
VSF-10070,Pune,Residential,66.0,2.46,Beverages,Unlicensed,1268.08,60.0,,1,6.61,,45.3,0.0,131.48,Monsoon,0.0,0.11,0
VSF-10071,Delhi,Industrial,31.0,3.65,Chinese,Expired,562.38,35.0,1553.73,0,12.92,,85.0,0.0,143.26,Monsoon,1.0,0.28,1
VSF-10072,Pune,Tourist Spot,50.0,5.0,South Indian,Licensed,2263.54,138.0,5844.69,0,11.14,6.0,75.0,0.0,148.06,Monsoon,0.0,0.03,1
VSF-10073,Jaipur,Commercial,28.0,0.95,Grilled & BBQ,Licensed,1254.01,88.0,0.0,2,7.03,12.0,50.0,0.0,47.3,Summer,0.0,0.19,0
VSF-10074,Hyderabad,Industrial,29.0,2.21,Seafood,Unlicensed,1176.58,73.0,0.0,0,6.95,1.0,35.0,0.0,49.19,Winter,1.0,0.04,0
VSF-10075,Delhi,Industrial,23.0,3.15,Desserts & Sweets,Unlicensed,2138.5,89.0,0.0,4,7.71,5.0,86.23,0.0,109.36,Summer,,0.28,0
VSF-10076,Pune,Residential,25.0,,Seafood,Licensed,874.78,30.0,950.46,0,6.44,1.0,37.42,0.0,57.97,Post-Monsoon,0.0,,0
VSF-10077,Pune,Commercial,32.0,13.0,South Indian,Unlicensed,1042.66,25.0,7912.29,0,12.68,9.0,71.95,0.0,64.26,Summer,0.0,0.01,1
VSF-10078,Bengaluru,Industrial,39.0,13.43,Rolls & Wraps,Pending Renewal,2342.39,112.0,0.0,0,7.23,6.0,95.0,0.0,63.23,Winter,0.0,0.28,1
VSF-10079,Pune,Tourist Spot,44.0,2.2,Chinese,Licensed,1686.6,92.0,0.0,1,13.04,5.0,60.0,0.0,87.16,Summer,0.0,0.3,1
VSF-10080,Mumbai,Transit Hub,41.0,11.89,Desserts & Sweets,Licensed,688.98,58.0,,0,12.17,8.0,60.0,0.0,257.62,Summer,0.0,0.28,0
VSF-10081,Lucknow,Transit Hub,52.0,11.56,Chaat,Expired,5795.3,272.0,4725.06,4,11.28,8.0,,0.0,52.11,Summer,0.0,0.2,0
VSF-10082,Delhi,Industrial,46.0,10.22,Chinese,Unlicensed,655.11,20.0,3422.09,0,7.48,4.0,60.0,0.0,103.21,Post-Monsoon,1.0,0.27,0
VSF-10083,Kochi,Transit Hub,47.0,10.63,North Indian,Expired,1504.78,56.0,7357.45,1,11.48,6.0,55.53,0.0,350.0,Monsoon,0.0,0.1,1
VSF-10084,Kochi,Industrial,28.0,10.68,Fast Food,Expired,881.62,39.0,3194.73,0,6.36,1.0,,0.0,303.55,Post-Monsoon,0.0,0.12,0
VSF-10085,Bengaluru,Tourist Spot,35.0,10.84,South Indian,Licensed,1287.62,31.0,1836.09,3,10.51,2.0,,0.0,86.35,Post-Monsoon,0.0,0.2,1
VSF-10086,Lucknow,University Area,24.0,1.17,Desserts & Sweets,Licensed,1420.76,69.0,4501.05,1,13.16,8.0,,1.0,120.98,Monsoon,1.0,0.03,1
VSF-10087,Pune,Residential,30.0,10.96,North Indian,Licensed,,120.0,5132.53,0,7.41,3.0,45.0,1.0,151.51,Monsoon,0.0,0.12,0
VSF-10088,Hyderabad,Industrial,33.0,13.07,South Indian,Unlicensed,,79.0,5483.95,2,10.63,9.0,20.0,0.0,104.63,Monsoon,1.0,0.2,0
VSF-10089,Pune,Residential,30.0,3.79,North Indian,Licensed,1775.42,70.0,862.97,2,7.62,8.0,27.8,0.0,128.03,Monsoon,0.0,0.06,0
VSF-10090,Hyderabad,Commercial,31.0,12.28,Seafood,Unlicensed,1370.97,44.0,6239.7,2,11.0,19.0,75.0,0.0,54.51,Winter,0.0,0.23,0
VSF-10091,Bengaluru,Residential,50.0,2.87,Fast Food,Unlicensed,,85.0,0.0,5,13.88,5.0,56.94,0.0,80.03,Winter,0.0,0.18,0
VSF-10092,Delhi,University Area,47.0,5.79,Seafood,Pending Renewal,535.78,10.0,6498.55,0,7.61,9.0,,1.0,106.99,Post-Monsoon,0.0,0.21,1
VSF-10093,Hyderabad,Transit Hub,44.0,25.44,Rolls & Wraps,Licensed,1660.52,69.0,3259.42,3,6.24,6.0,24.38,0.0,131.76,Monsoon,1.0,0.17,0
VSF-10094,Bengaluru,Commercial,24.0,5.3,North Indian,Pending Renewal,,,0.0,2,7.22,5.0,88.38,0.0,68.82,Winter,0.0,0.1,0
VSF-10095,Bengaluru,Transit Hub,54.0,17.69,Rolls & Wraps,Licensed,542.29,17.0,2918.4,0,10.28,11.0,,0.0,72.54,Winter,0.0,0.19,0
VSF-10096,Mumbai,Commercial,25.0,6.39,Grilled & BBQ,,1062.05,45.0,0.0,0,12.43,13.0,75.0,0.0,214.93,Winter,0.0,,1
VSF-10097,Mumbai,Industrial,29.0,0.92,Rolls & Wraps,Licensed,1530.57,62.0,0.0,4,6.1,5.0,,0.0,242.83,Post-Monsoon,0.0,0.11,1
VSF-10098,Hyderabad,Commercial,23.0,1.95,North Indian,Licensed,2679.17,154.0,0.0,0,6.6,11.0,,0.0,68.4,Summer,0.0,0.08,0
VSF-10099,Hyderabad,Residential,,15.63,Rolls & Wraps,Unlicensed,791.72,29.0,4064.33,0,7.71,3.0,78.74,1.0,72.79,Post-Monsoon,0.0,0.25,0
VSF-10100,Delhi,Tourist Spot,27.0,6.58,Rolls & Wraps,Licensed,,42.0,5874.24,0,6.78,0.0,47.02,1.0,165.49,Monsoon,0.0,0.05,0
VSF-10101,Pune,Transit Hub,27.0,,Chinese,Licensed,1901.92,101.0,1020.17,0,6.8,9.0,,0.0,80.61,Post-Monsoon,0.0,0.05,1
VSF-10102,Delhi,Commercial,29.0,4.32,Desserts & Sweets,Licensed,1443.11,68.0,4644.67,2,6.51,12.0,,,93.13,Post-Monsoon,0.0,0.1,0
VSF-10103,Delhi,Tourist Spot,38.0,15.5,Seafood,Unlicensed,1756.81,,,1,10.29,4.0,50.0,0.0,128.87,Summer,0.0,0.18,1
VSF-10104,Kochi,University Area,35.0,4.28,Grilled & BBQ,Licensed,828.39,43.0,1871.8,5,12.29,2.0,50.0,0.0,314.83,Summer,0.0,0.03,0
VSF-10105,Mumbai,Industrial,45.0,24.3,Grilled & BBQ,Licensed,554.57,41.0,4387.12,1,10.32,5.0,,0.0,254.36,Winter,0.0,0.17,0
VSF-10106,Jaipur,Tourist Spot,49.0,26.58,Desserts & Sweets,Unlicensed,1226.83,85.0,6468.63,1,12.06,5.0,,0.0,127.19,Monsoon,0.0,0.19,0
VSF-10107,Bengaluru,Commercial,41.0,16.88,Desserts & Sweets,Licensed,2110.43,126.0,3506.07,1,7.02,14.0,91.69,0.0,100.97,Summer,0.0,0.23,1
VSF-10108,Bengaluru,Commercial,44.0,19.27,North Indian,Pending Renewal,1127.76,44.0,5353.81,0,7.11,5.0,39.25,0.0,86.73,Post-Monsoon,0.0,0.02,1
VSF-10109,Jaipur,Commercial,23.0,1.48,North Indian,Expired,2271.13,105.0,3991.43,0,10.78,5.0,,0.0,5.0,Winter,0.0,0.15,1
VSF-10110,Delhi,Tourist Spot,52.0,7.5,Seafood,Licensed,5236.082941336941,2.0,3506.26,0,6.16,9.0,85.0,0.0,163.0,Monsoon,1.0,0.02,1
VSF-10111,Bengaluru,University Area,,5.61,South Indian,Unlicensed,5552.572531588519,1.0,4788.79,0,12.07,5.0,,0.0,172.46,Monsoon,0.0,0.08,0
VSF-10112,Jaipur,Industrial,42.0,14.16,South Indian,Unlicensed,2714.45,138.0,4745.91,0,6.72,7.0,,0.0,39.76,Summer,0.0,0.16,1
VSF-10113,Hyderabad,Commercial,35.0,8.46,South Indian,Expired,3813.42,211.0,2404.52,0,10.55,18.0,,0.0,47.13,Post-Monsoon,0.0,0.1,1
VSF-10114,Mumbai,University Area,35.0,3.57,Seafood,Licensed,1215.67,56.0,7360.16,4,13.34,0.0,67.52,0.0,309.93,Monsoon,0.0,0.22,1
VSF-10115,Mumbai,University Area,36.0,17.82,Beverages,Licensed,388.81,23.0,7944.7,0,12.59,2.0,,1.0,227.62,Winter,0.0,0.11,0
VSF-10116,Pune,Industrial,54.0,8.58,Seafood,Licensed,444.06,32.0,1505.56,0,10.99,3.0,36.68,0.0,94.63,Summer,1.0,0.03,0
VSF-10117,Pune,Residential,28.0,9.93,Seafood,Pending Renewal,1278.62,70.0,,0,7.54,5.0,83.56,0.0,49.74,Winter,1.0,0.27,1
VSF-10118,Kochi,Commercial,40.0,8.98,Seafood,Pending Renewal,743.32,44.0,4412.11,0,10.72,7.0,75.0,0.0,285.97,Post-Monsoon,0.0,0.16,1
VSF-10119,Lucknow,University Area,52.0,8.11,Fast Food,Expired,2227.76,126.0,0.0,3,6.99,1.0,88.93,0.0,57.9,Summer,0.0,0.02,0
VSF-10120,Delhi,Industrial,24.0,4.59,Chaat,Pending Renewal,742.22,43.0,,1,11.74,1.0,,0.0,97.64,Winter,0.0,0.01,0
VSF-10121,Bengaluru,Transit Hub,23.0,,Chaat,Unlicensed,,,7272.28,0,7.48,17.0,,0.0,61.21,Winter,0.0,0.15,0
VSF-10122,Hyderabad,Residential,,0.95,Fast Food,Unlicensed,2476.96,117.0,4133.45,3,13.59,2.0,80.0,1.0,57.66,Summer,0.0,0.27,0
VSF-10123,Delhi,University Area,47.0,,Seafood,Expired,952.83,53.0,6587.1,0,6.8,5.0,50.12,0.0,181.99,Monsoon,1.0,0.03,0
VSF-10124,Lucknow,University Area,47.0,27.26,South Indian,Unlicensed,,36.0,803.82,1,11.78,9.0,40.0,0.0,31.46,Post-Monsoon,0.0,0.01,0
VSF-10125,Lucknow,Industrial,21.0,4.17,South Indian,Licensed,860.08,,6159.55,1,10.39,4.0,,0.0,42.48,Winter,0.0,0.22,1
VSF-10126,Lucknow,Transit Hub,23.0,6.91,Grilled & BBQ,Pending Renewal,1432.3,79.0,3155.86,0,13.98,19.0,26.3,0.0,57.8,Post-Monsoon,0.0,0.14,1
VSF-10127,Delhi,Industrial,46.0,15.45,Seafood,Unlicensed,899.52,63.0,0.0,1,12.33,3.0,48.66,1.0,198.31,Monsoon,0.0,0.09,0
VSF-10128,Bengaluru,Commercial,33.0,1.72,Grilled & BBQ,Licensed,889.0,43.0,2007.85,4,10.04,18.0,,0.0,92.32,Winter,0.0,0.06,0
VSF-10129,Mumbai,University Area,45.0,10.22,Fast Food,Unlicensed,1233.07,59.0,7431.34,0,6.01,3.0,33.95,0.0,232.52,Post-Monsoon,1.0,0.19,0
VSF-10130,Hyderabad,University Area,36.0,,Beverages,Licensed,3530.31,170.0,1774.22,1,11.64,0.0,,1.0,82.2,Monsoon,0.0,0.1,1
VSF-10131,Jaipur,Tourist Spot,40.0,9.97,Beverages,Licensed,2154.21,135.0,3349.91,0,7.46,3.0,,0.0,54.7,Summer,0.0,0.21,0
VSF-10132,Kochi,Commercial,24.0,6.93,South Indian,Licensed,1114.7,71.0,7802.71,2,6.92,15.0,,1.0,302.82,Post-Monsoon,0.0,0.07,1
VSF-10133,Mumbai,Residential,46.0,18.99,Beverages,Licensed,2604.78,126.0,4991.84,1,7.14,7.0,54.91,1.0,313.49,Monsoon,,0.22,0
VSF-10134,Delhi,Transit Hub,23.0,6.36,Rolls & Wraps,Licensed,858.54,79.0,5114.28,0,,18.0,,1.0,154.97,Monsoon,1.0,,1
VSF-10135,Mumbai,Industrial,43.0,0.55,North Indian,Licensed,39824.12,400.0,6354.5,4,7.55,7.0,,1.0,221.68,Winter,0.0,0.02,1
VSF-10136,Pune,Residential,36.0,9.29,Beverages,Licensed,796.39,47.0,4516.59,0,13.51,9.0,80.08,0.0,77.68,Summer,0.0,0.25,1
VSF-10137,Delhi,Residential,40.0,3.29,South Indian,Unlicensed,,26.0,3913.12,0,12.66,8.0,,0.0,103.18,Post-Monsoon,0.0,0.3,0
VSF-10138,Bengaluru,University Area,,24.48,Fast Food,Unlicensed,2145.55,118.0,3710.61,1,10.82,1.0,83.96,1.0,80.16,Winter,0.0,0.18,1
VSF-10139,Delhi,Tourist Spot,23.0,0.71,Fast Food,Licensed,1491.65,95.0,1657.88,0,10.5,4.0,91.85,0.0,147.78,Monsoon,1.0,0.25,1
VSF-10140,Lucknow,University Area,49.0,16.26,North Indian,Licensed,892.18,28.0,5131.3,0,11.76,1.0,,0.0,30.1,Summer,0.0,0.01,0
VSF-10141,Mumbai,University Area,50.0,2.44,Seafood,Unlicensed,1450.73,98.0,5455.27,1,11.22,6.0,55.0,1.0,266.21,Post-Monsoon,0.0,0.11,1
VSF-10142,Delhi,Transit Hub,38.0,14.36,Desserts & Sweets,Expired,3929.96,180.0,2108.39,0,11.59,19.0,,0.0,114.99,Post-Monsoon,0.0,0.04,1
VSF-10143,Bengaluru,Industrial,29.0,,South Indian,Unlicensed,764.29,22.0,1679.73,3,7.9,1.0,54.09,0.0,94.73,Post-Monsoon,0.0,0.26,0
VSF-10144,Lucknow,Residential,25.0,5.53,Rolls & Wraps,Unlicensed,,55.0,3273.02,0,6.36,9.0,77.85,0.0,63.51,Summer,,0.21,0
VSF-10145,Hyderabad,University Area,54.0,0.64,Beverages,Unlicensed,1466.47,86.0,913.85,0,6.18,9.0,22.33,0.0,119.01,Monsoon,0.0,0.18,0
VSF-10146,Kochi,Residential,42.0,3.79,Chaat,Licensed,15386.54,400.0,1805.33,0,10.23,6.0,91.3,1.0,350.0,Monsoon,1.0,0.2,1
VSF-10147,Kochi,Residential,41.0,17.67,North Indian,Licensed,931.56,53.0,4591.31,0,11.06,7.0,,0.0,287.46,Winter,0.0,0.07,1
VSF-10148,Kochi,Commercial,,,Desserts & Sweets,Licensed,3267.92,4.0,6307.37,1,7.4,14.0,33.44,0.0,285.99,Winter,0.0,0.06,0
VSF-10149,Mumbai,Residential,41.0,13.2,South Indian,Expired,5985.989893084784,1.0,7041.14,3,6.52,5.0,,0.0,259.35,Summer,0.0,0.13,1
VSF-10150,Kochi,Transit Hub,38.0,9.7,Desserts & Sweets,Unlicensed,1775.3,74.0,0.0,0,12.67,10.0,40.0,0.0,350.0,Monsoon,0.0,0.2,0
VSF-10151,Delhi,Residential,36.0,2.76,Beverages,Licensed,1303.97,68.0,4106.29,0,6.1,2.0,39.61,0.0,140.73,Monsoon,0.0,0.17,0
VSF-10152,Bengaluru,Tourist Spot,53.0,3.31,Chinese,Licensed,1548.83,71.0,0.0,0,12.51,2.0,35.0,0.0,138.14,Monsoon,0.0,0.08,0
VSF-10153,Pune,Residential,36.0,13.87,South Indian,Unlicensed,1549.03,82.0,3994.23,0,12.49,4.0,64.23,1.0,57.71,Summer,0.0,0.09,0
VSF-10154,Pune,Industrial,45.0,15.07,Rolls & Wraps,Pending Renewal,1045.68,58.0,6021.71,0,6.92,4.0,41.53,1.0,135.03,Monsoon,0.0,0.24,0
VSF-10155,Mumbai,Tourist Spot,23.0,6.69,North Indian,Licensed,1813.02,87.0,0.0,2,11.2,5.0,48.19,0.0,262.38,Post-Monsoon,0.0,0.02,1
VSF-10156,Mumbai,Industrial,27.0,,Grilled & BBQ,,,83.0,0.0,0,7.77,7.0,94.2,0.0,236.51,Winter,1.0,0.07,0
VSF-10157,Kochi,Tourist Spot,46.0,4.76,Chinese,Unlicensed,1533.1,52.0,5130.44,0,13.48,6.0,37.06,1.0,318.98,Summer,0.0,0.16,0
VSF-10158,Bengaluru,Industrial,48.0,11.5,North Indian,Licensed,1163.01,73.0,1242.42,0,12.84,7.0,51.63,0.0,84.57,Post-Monsoon,0.0,0.14,0
VSF-10159,Jaipur,Commercial,38.0,11.2,Rolls & Wraps,Unlicensed,918.68,,6529.03,0,7.61,5.0,,1.0,47.22,Post-Monsoon,0.0,,1
VSF-10160,Delhi,Residential,31.0,8.24,Rolls & Wraps,Unlicensed,,,0.0,0,7.97,2.0,37.92,1.0,83.79,Winter,1.0,0.25,0
VSF-10161,Kochi,Commercial,45.0,28.31,North Indian,Licensed,751.89,35.0,4927.48,0,11.66,,,0.0,288.48,Summer,0.0,0.29,0
VSF-10162,Delhi,Tourist Spot,21.0,3.16,South Indian,Licensed,3237.15,170.0,7547.41,1,11.66,5.0,41.61,0.0,105.15,Post-Monsoon,0.0,0.09,0
VSF-10163,Lucknow,Tourist Spot,29.0,7.44,Beverages,Unlicensed,2781.47,144.0,1710.13,0,7.2,3.0,,1.0,40.57,Winter,0.0,0.14,1
VSF-10164,Delhi,Commercial,36.0,12.36,Rolls & Wraps,Licensed,1086.08,73.0,1709.03,0,13.57,9.0,30.83,1.0,127.95,Post-Monsoon,0.0,0.15,1
VSF-10165,Mumbai,Commercial,50.0,8.46,Beverages,Unlicensed,1275.05,56.0,7633.01,1,13.59,5.0,,1.0,232.76,Winter,1.0,0.1,0
VSF-10166,Lucknow,University Area,37.0,10.26,Seafood,Pending Renewal,830.68,27.0,3034.09,1,13.32,4.0,,0.0,100.11,Monsoon,1.0,0.02,1
VSF-10167,Bengaluru,Tourist Spot,50.0,21.31,Chinese,Pending Renewal,1845.63,89.0,7439.85,0,6.96,2.0,94.21,0.0,82.92,Winter,0.0,,1
VSF-10168,Hyderabad,Commercial,45.0,28.35,Seafood,Pending Renewal,1036.05,50.0,7901.47,3,6.62,13.0,,1.0,38.2,Winter,0.0,0.12,0
VSF-10169,Kochi,Transit Hub,43.0,7.57,Fast Food,Licensed,5350.52,256.0,3479.97,0,10.4,19.0,40.0,0.0,312.81,Summer,0.0,0.22,0
VSF-10170,Mumbai,Residential,,,South Indian,Unlicensed,2082.54,91.0,5646.06,0,11.64,9.0,80.0,0.0,316.59,Monsoon,0.0,0.11,1
VSF-10171,Delhi,Transit Hub,20.0,2.27,Seafood,Licensed,1293.09,45.0,7972.9,2,,13.0,,0.0,92.09,Winter,0.0,0.21,1
VSF-10172,Delhi,Industrial,26.0,2.19,North Indian,Expired,,24.0,5922.79,1,11.62,6.0,65.0,1.0,116.35,Post-Monsoon,0.0,0.02,0
VSF-10173,Bengaluru,Industrial,34.0,4.67,North Indian,Unlicensed,16830.51,400.0,2720.16,0,6.77,0.0,,0.0,103.08,Post-Monsoon,0.0,,1
VSF-10174,Delhi,University Area,41.0,8.64,Chaat,Unlicensed,937.34,35.0,0.0,0,12.5,4.0,89.52,0.0,102.0,Summer,1.0,0.03,1
VSF-10175,Delhi,Residential,20.0,0.66,North Indian,Licensed,3493.72,158.0,1056.02,0,11.26,4.0,,0.0,119.08,Post-Monsoon,0.0,,0
VSF-10176,Pune,Residential,35.0,13.43,North Indian,Licensed,1146.73,65.0,2195.68,0,10.99,2.0,85.0,0.0,78.91,Summer,0.0,,1
VSF-10177,Mumbai,Tourist Spot,20.0,2.18,South Indian,Pending Renewal,2293.58,105.0,5067.29,0,13.09,1.0,,0.0,227.03,Winter,0.0,0.25,1
VSF-10178,Pune,Commercial,55.0,3.71,Desserts & Sweets,Licensed,1192.79,93.0,1348.82,1,6.88,18.0,64.79,0.0,44.82,Winter,0.0,0.27,0
VSF-10179,Hyderabad,University Area,42.0,9.65,Seafood,Licensed,,70.0,7613.71,1,13.09,0.0,,0.0,138.29,Monsoon,0.0,0.18,0
VSF-10180,Mumbai,University Area,48.0,25.31,Chinese,Pending Renewal,2963.02,148.0,2308.84,0,11.9,1.0,45.0,0.0,306.38,Monsoon,0.0,0.1,1
VSF-10181,Delhi,University Area,24.0,6.39,Chinese,Unlicensed,912.67,,1074.42,0,7.86,3.0,33.51,0.0,174.03,Monsoon,0.0,0.2,0
VSF-10182,Hyderabad,Commercial,26.0,4.28,South Indian,Licensed,1217.8,56.0,6086.54,0,6.83,18.0,,0.0,51.61,Summer,0.0,,1
VSF-10183,Hyderabad,Industrial,37.0,11.01,Desserts & Sweets,Licensed,1374.06,49.0,2833.08,0,13.33,1.0,,0.0,54.7,Winter,0.0,0.06,0
VSF-10184,Mumbai,Industrial,40.0,14.31,Desserts & Sweets,Licensed,6093.883382506787,4.0,2480.21,0,12.37,6.0,,1.0,247.08,Summer,1.0,0.14,1
VSF-10185,Pune,University Area,21.0,3.13,Desserts & Sweets,Licensed,3462.84,175.0,7350.82,1,12.61,6.0,87.2,0.0,93.7,Summer,0.0,0.12,0
VSF-10186,Bengaluru,University Area,45.0,19.35,Seafood,Pending Renewal,2529.01,141.0,0.0,0,7.28,2.0,75.91,0.0,169.46,Monsoon,0.0,,0
VSF-10187,Pune,Transit Hub,43.0,4.99,North Indian,Licensed,2829.6,167.0,6816.18,1,7.41,8.0,,0.0,90.68,Post-Monsoon,1.0,0.05,1
VSF-10188,Bengaluru,Commercial,40.0,0.75,Fast Food,Licensed,1636.1,66.0,1860.32,3,10.4,11.0,51.95,0.0,116.2,Monsoon,0.0,0.24,1
VSF-10189,Mumbai,University Area,39.0,9.2,South Indian,Expired,2154.63,112.0,5101.45,4,11.28,3.0,50.0,0.0,268.42,Post-Monsoon,1.0,0.27,0
VSF-10190,Jaipur,Residential,48.0,27.09,Desserts & Sweets,Licensed,1435.8,72.0,3239.26,0,6.48,2.0,,0.0,94.05,Monsoon,0.0,0.19,1
VSF-10191,Hyderabad,Tourist Spot,21.0,3.4,Chaat,Unlicensed,1080.86,31.0,1566.8,0,7.01,9.0,,0.0,132.75,Monsoon,0.0,0.3,0
VSF-10192,Pune,Industrial,27.0,9.14,Grilled & BBQ,Pending Renewal,1727.84,89.0,4113.33,0,13.35,2.0,22.05,0.0,75.8,Post-Monsoon,0.0,0.07,0
VSF-10193,Delhi,Residential,40.0,7.41,Seafood,Pending Renewal,935.7,40.0,6638.5,2,13.35,0.0,85.0,1.0,117.45,Summer,0.0,0.06,1
VSF-10194,Pune,Commercial,47.0,21.92,Fast Food,Unlicensed,,166.0,5072.43,3,12.42,,64.95,1.0,75.31,Summer,1.0,0.12,0
VSF-10195,Mumbai,Transit Hub,52.0,26.18,Grilled & BBQ,Licensed,1197.04,81.0,6962.22,1,13.75,17.0,26.71,0.0,342.4,Monsoon,0.0,0.28,0
VSF-10196,Hyderabad,Residential,25.0,1.97,Rolls & Wraps,,1341.93,70.0,7295.03,0,7.7,1.0,20.02,0.0,131.01,Monsoon,1.0,,0
VSF-10197,Kochi,Industrial,53.0,24.35,North Indian,Unlicensed,276.29,,2310.11,1,6.24,1.0,49.27,0.0,295.38,Winter,0.0,0.02,0
VSF-10198,Mumbai,Commercial,36.0,3.82,Chinese,Unlicensed,3822.0,190.0,4304.52,2,6.37,14.0,33.47,0.0,278.16,Monsoon,0.0,0.13,0
VSF-10199,Delhi,University Area,31.0,5.65,Fast Food,Unlicensed,1923.05,96.0,1687.13,0,13.89,5.0,27.23,0.0,82.01,Winter,,0.04,0
VSF-10200,Delhi,Industrial,29.0,5.94,Grilled & BBQ,Licensed,2613.18,143.0,7372.24,0,6.27,6.0,,0.0,112.5,Post-Monsoon,0.0,,1
VSF-10201,Bengaluru,Tourist Spot,31.0,1.41,Desserts & Sweets,Licensed,1322.5,47.0,,4,7.96,4.0,,0.0,158.41,Monsoon,0.0,0.07,0
VSF-10202,Mumbai,Residential,48.0,5.98,Beverages,Licensed,1529.54,67.0,6680.72,0,13.8,6.0,37.89,0.0,265.82,Post-Monsoon,0.0,0.02,1
VSF-10203,Mumbai,Transit Hub,21.0,1.67,Rolls & Wraps,Licensed,920.82,73.0,4591.06,0,6.61,14.0,50.24,0.0,302.08,Monsoon,0.0,0.24,0
VSF-10204,Lucknow,Industrial,20.0,1.54,Desserts & Sweets,Unlicensed,1462.29,41.0,4680.96,3,6.0,5.0,93.63,0.0,44.61,Winter,0.0,0.06,0
VSF-10205,Lucknow,University Area,40.0,16.23,Beverages,Licensed,4443.11,245.0,2805.44,0,7.11,7.0,92.29,1.0,56.29,Summer,0.0,0.01,1
VSF-10206,Pune,Transit Hub,23.0,1.07,North Indian,Licensed,1114.99,50.0,0.0,0,6.18,14.0,31.01,0.0,139.83,Monsoon,0.0,0.29,0
VSF-10207,Mumbai,University Area,39.0,21.98,Seafood,Unlicensed,,99.0,2326.13,0,6.81,4.0,,0.0,242.91,Post-Monsoon,1.0,0.08,0
